رصف		رصف	"رصف-رصف [ر ص ف] (مص. رصف). 1.""رصف النهر"": حجارة مرصوف بعضها فوق بعض في مسيل النهر. 2. : سد مبني للماء. 3. : مجرى الصهريج. 4.""ماء الرصف"": الماء المنحدر من الجبال على الصخر."
تثني		ثني	"تثن-تثن، التثني [ث ن ي] (مص. تثني). 1.""تثني الأغصان"" : انثناؤها. 2.""التثني يمينا"" : الانعطاف...3.""التثني في المشي"" : التمايل."
إبعاد		بعد	"إبعاد-إبعاد [ب ع د] (مص. أبعد). 1.""تقرر إبعاده عن ا"
روحة		روح	(اسم المرة من راح).
التواء		لوي	"التواء-التواء [ل و ي] (مص. التوى). 1.""التواء الحبل"": التفافه، انثناؤه. 2.""التواء الأمور"" : اختلاطها، عسرها."
توزع		وزع	"توزع-توزع [و ز ع] (مص. توزع). 1."" توزع الغنيمة"" : تفرقها. 2. ""توزع المتحارب"
تظليل		ظلل	"تظليل-تظليل [ظ ل ل] (مص. ظلل). 1.""تظليل الشجرة"" : امتداد ظلها. 2.""التظليل بالرحمة"" : إلقاء ظل الرحمة."
ثبات		ثبت	"ثبات-ثبات [ث ب ت] (مص. ثبت). 1.""الثبات على الرأي"": الاستمرار فيه. ""لا ثبات لمن لا إيمان له"" ""وكانت جميع أعمالها مقرونة بالثبات والصبر والاعتناء"". (جبران خ.جبران). 2.""الثبات في المكان"" : الاستقرار فيه. ""كلنا نحترق أنت في ثباتك وأنا في طوافي"".(جمال الغيطاني)."
تباع		تبع	"تباع-تباع [ت ب ع] (مص. تابع). ""جاء الأولاد تباعا"" : بال"
قسم		قسم	"قسم-قسم [ق س م] (مص. قسم). 1.""هذا قسمه"" : قدره. 2.""أجزل له القسم"" : العطاء. 3.""هو جيد القسم"" : جيد الرأي، كما تعني كلمة القسم: الشك، الماء، الغيث، الخلق، العادة."
ربح		ربح	"(مص. ربح). 1.""حصل على ربح من تجارته"" : كسب، مغنم. 2.""تقاسم مع شريكه الربح الصافي"" : الكسب الذي يحصل عليه التاجر بعد خصم كل المصاريف. 3.""تعب من دون ربح"" : بلا فائدة."
كتاب		كتب	"(مص. كتب). 1.""كتب كتابا في الأدب"" : أي مؤلفا يتضمن صفحات مكتوبة. ""قرأ الكتاب"" ""خزانة الكتب"". 2.""سلمه كتابا"": رسالة. 3.""أهل الكتاب"" : أي المسلمون واليهود والنصارى أصحاب الديانات التي لها كلام منزل يتضمن عقائدهم"
دول		دول	Rp
استنطاق		نطق	"استنطاق-استنطاق [ن ط ق] (مص. استنطق). ""استنطاق متهم"": استجوابه حول قضية أو حادث ما قام به لتأكيد اتهامه أو براءته. والاستنطاق يقوم به قاضي التحقيق."
خطوة		خطو	"(المرة من الخطو). ""مسافة الخطوة"" : ستة أقدام، أي مسافة ما بين القدمين عند الخطو."
مضاعفة		ضعف	"(مص. ضاعف). 1.""عليك بمضاعفة الجهد"" : بالزيادة والإكثار فيه. ""تراجعت إلى الوراء خوفا من مضاعفة غضبه"" ""مضاعفة الإنتاج"". 2.""أضعاف مض"
زيل		زيل	"زيل-زيل[ز ي ل] (مص. زيل). ""ولد زيل الفخذين"" : أي منفرجهما متباعدهما."
سود		سود	"سود-سود [س و د] (مص. ساد). ""سود الرجل"" : عظمته، مجده، شرفه، أو سيادته."
إفلات		فلت	"إفلات-إفلات [ف ل ت] (مص. أفلت). ""حاول الإفلات من قبضته"" : التخلص."
ترسم		رسم	"ترسم-ترسم [ر س م] . (مص. ترسم). 1.""ترسم منظر"" : النظر إليه في تأمل. 2.""ترسم الذكريات"" : ذكرها."
قطر		قطر	"(مص. قطر). 1.""نزل القطر"" : المطر. 2.""هذا قطر لا عسل"" : سكر يذاب بالماء المغلى ويترك على النار حتى ينعقد، يشبه العسل."
توه		توه	"(مص. تاه). ""ساعد على توهه ظلما"" : على هلاكه."
طرحة		طرح	"طرحة-طرحة [ط ر ح] (المرة من طرح). 1.""طرحة العروس"" : طيلسان، كساء تلقيه"
دين		دين	"(مص. دان). ""لم يؤد دينه بعد"" : ما يقترضه الإنسان من شخص ما على أن يؤديه في وقت معين. ""لا دين علي""."
تجارة		تجر	"تجارة-تجارة [ت ج ر] (مص. تجر). 1.""ما يزال يبحث عن تجارة مربحة"" : البيع وال"
تربي		ربه	"ترب-ترب، التربي [ر ب هـ] (مص. تربى). 1.""تربي الولد"" : تثقفه، تعلمه، تهذبه. 2.""تربي الطفل في حضن أمه"": نشأته، نموه ."
ترف		ترف	"ترف-ترف [ت ر ف] (صيغة فعل). ""كان رجلا ترفا"" : متنعما في النعيم ."
تأثير		أثر	"تأثير-تأثير [أ ث ر] (مص. أثر). 1.""أحدث تأثيرا بالغا في نفوس الحاضرين"" : أحدث وقعا. ""كأنها تريد أن تخترق بعينيها لترى تأثير كلامها في عواطفي"".(جبران خ. جبران) 2. ""لم يكن يهدف إلى التأثير عليه"" : إخضاعه لمفعول ما."
جذ		جذذ	"(مص. جذ). ""جذ الصخر"": كسره، أي كسر ما هو صلب. فثرت إلى الصنم فكسرته أجذاذا(حديث مازن)."
قذف		قذف	"قذف-قذف [ق ذ ف]. 1.""قذف الشيء"" : جانبه، ناحيته. 2.""مكان قذف"" : بع"
لك		لكك	"لك-لك [ل ك ك] (مص. لك). 1.""رجل لك"" : صلب، مكتنز اللحم. 2. : نبات أحمر يصبغ به الجلود. 3.: صبغ أحمر يتكون من إفرازات ب"
صر		صرر	"صر-صر [ص ر ر] (مص. صر)..""ريح صر أو ريح فيها صر"" : شديدة البرد.آل عمران آية 117 كمثل ريح فيها صر أصابت حرث قوم ظلموا أنفسهم (قرآن). 2.""صر الريح"" : صوتها الشديد."
تقفيل		قفل	"تقفيل-تقفيل [ق ف ل] (مص. قفل). ""تقفيل الأبواب"" : تغليقها."
إمامة		أمم	"إمامة-إمامة [أ م م] (مص. أم). ""إمامة المسلمين"" : رئاستهم العامة، منصب الإمام."
طم		طمم	"طم-طم [ط م م] (مص. طم). ""تلاطمت أمواج الطم"" : البحر."
محاكاة		حكي	"محاكاة-محاكاة [ح ك ي] (مص. حاكى). 1.""المحاكاة في القول أو الفعل"" : المماثلة، المشابهة، التقليد. ""يحاكي جميع ما يسمعه من أصوات الطير وأنواع سائر الحيوان محاكاة شديدة لقوة انفعاله"" (ابن طفيل). 2.""المحاكاة في علم النفس"" : الإعادة تحت تأثير عوامل نفسية لحركات وأعمال."
عي		عيي	"(مص. عوى، عي، عيي). ""رجل عي"" : عاجز في نطقه، غير متمكن من إظهار قصده من كلامه."
ختام		ختم	"(مص. ختم). 1. ""وفي الختام أدعو لكم بالتوفيق"" : وفي الأخير. 2. ""حضر جلسة الختام"" : آخر جلسة في مؤتمر أو ندوة. 3.""ختام الحديث"
أبد		أبد	"ج: آباد. (مص. أبد). 1.""سيبقى هذا الأثر أبد الآبدين"" : سيظل قائما أزليا. ""أبد الدهر"" ""الدنيا أمد والآخرة أبد"". (أبو عبد الرحمان الخليل). 2.""سأحتفظ بذكراك إلى الأبد"" : على الدوام، دائما."
تناهي		نهي	"تناه-تناه، التناهي [ن هـ ي] (مص. تناهى). 1. ""تناهي الخبر إلى علمه"" : بلوغه إلى سمعه. 2"
توازي		تواز	"تواز-تواز، التوازي (مص. توازى). ""توازي الخطين"" : تكون بعد واحد قائم بينهما في جميع الجهات."
تكبير		كبر	"تكبير-تكبير [ك ب ر] (مص. كبر). ""جهر بالقراءة والتكبير"": قوله : ""الله أكبر""."
دخول		دخل	"دخول-دخول [د خ ل] (مص. دخل). 1. ""باب الدخول"": المدخل لولوج بناية أو بيت... 2. ""تقرر الدخول المدرسي في..."" : الشروع في الدراسة، البداية. 3. ""قررت القيادة الدخول في الحرب"" : الشروع في العمليات الحربية والاشتراك فيها."
إقبال		قبل	"إقبال-إقبال [ق ب ل] (مص. أقبل). 1.""إقبال الليل"" : حل"
كيان		كون	"(مص. كان). 1.""كيان البلاد"" : بنيته، هيئته. 2.""في داخل كيانه"" : في ذ"
دخل		دخل	"دخل-دخل [د خ ل] (مص. دخل). 1. ""به دخل"" : به خلل في عقله. 2. ""ينشر الدخل"" : الفساد. 3. ""ساوره الدخل"" : الشك. 4. ""به دخل"" : مرض. 5. ""دخل الغابة"" : دغل، شجرها الملتف."
إحصاء		حصي	"إحصاء-إحصاء [ح ص ي] (مص. أحصى). ""قامت الحكومة بإحصاء عدد السكان"" : أحصتهم وعددتهم في لوائح. ""انشغلت اللجنة بإحصاء عدد الأصوات بعد انتهاء عملية الاقتراع ""."
فذ		فذذ	"(مص. فذ). ""عالم فذ"" : متفرد في ع"
تكافؤ		كفأ	"تكافؤ-تكافؤ [ك ف أ] (مص. تكافأ). 1.""قوة الفريقين في تكافؤ"" : في تساو. 2.""تكافؤ الفرص"" : تساويها حسب كفاية من يرغب فيها. 3.""تكافؤ المربع والمستطيل مساحة"": لهما المساحة نفسها دون أن ينطبقا."
مسحة		مسح	"مسحة-مسحة [م س ح] (المرة من مسح). ""عليها مسحة من الجمال"" : أثر ظاهر. ""إن مسحة من الحزن كانت تسود في كل عبارة من عباراته""."
خلوص		خلص	"خلوص-خلوص [خ ل ص] (مص. خلص). 1.""أعرف خلوص نيته"" : صفاءها. 2.: رب يتخذ من التمر. 3.: الثفل الذي يبقى في أسفل السمن واللبن."
تخم		تخم	"تخم-تخم [ت خ م] (مص. تخم). ""أكل حتى التخم"" : أي إلى أن أصيب بالتخمة."
تحدث		حدث	"تحدث-تحدث [ح د ث] (مص. تحدث). 1.""التحدث إلى الناس فن"" : التكلم، مخاطبتهم، تناول الكلام. 2.""رفض التحدث بما جرى"" : الإخبار ."
ركلة		ركل	"(اسم المرة من ركل). ""قال الأعرابي : لأركلنك ركلة لا تأكل بعدها أكلة"" : أي لأضربنك برجلي ضربة قاضية."
إكساب		كسب	"إكساب-إكساب [ك س ب] (مص. أكسب). ""أراد"
مثالية		مثل	مثالية-مثالية [م ث ل] (مص. صناعي).: في الفلسفة مذهب فلسفي يجعل الفكر خاضعا لتصور ذهني وحقيقة عليا فوق كل ما هو موضوعي ومادي. في الفن والأدب هو تمثل الأشياء نماذج ترمز إلى قوة جوهرها في الأخلاق، الدعوة إلى الكمال الإنساني وجعل الإنسان غاية أخلاقية نموذجية.
استثناء		ثني	"استثناء-استثناء [ث ن ي] (مص. استثنى). 1.""القاعدة والاستثناء"": ""الحالة التي تخرج من الحكم أو القاعدة العامة"". حضر الجميع باستثناء واحد"" : إلا واحدا. ‌2.""استدعى جميع أصدقائه بلا استثناء"" : دون تمييز. 3.""فيما عدا بعض الاستثناءات"" : فيما عدا بعض الحالات الشاذة عن القاعدة العامة. 4.""أدوات الاستثناء هي: إلا، غير، سوى، عدا، خلا، حاشا ."
تعجب		عجب	"تعجب-تعجب [ع ج ب] (مص. تعجب). 1.""شاهد الألعاب البهلوانية في تعجب"" : في انبهار، انفعال النفس أمام حدث لم يره من قبل. 2.""ما أجمله !"" : صيغة تعجب يراد بها استعظام أمر أو الاستغراب اس"
خروج		خرج	"خروج-خروج [خ ر ج] (مص. خرج). 1.""الخروج عن السلطة"" : التمرد عليها. 2. ""خروج الموظفين"" : مغادرتهم لمكاتبهم، ذهابهم. 3.""يوم الخروج"" : يوم ال"
سيع		سيع	"سيع-سيع [س ي ع] (مص. ساع). ""غمره ال"
توسع		وسع	"توسع-توسع [و س ع] (مص. توسع). 1.""توسع الجماعة في المجلس"" : التفسح فيه. 2. ""توسع المدينة"" : اتساعها، كبرها. 3. ""التوسع في النفقة"" : الإكثار منها، بسط اليد فيها."
توقع		وقع	"توقع-توقع [و ق ع] (مص. توقع). ""كان توقعه في غير مكانه"" : ترقبه، تكهنه، تحسبه. ""توقعا لكل احتمال""."
رتق		رتق	"رتق-رتق [ر ت ق] (مص. رتق). 1.""رتق الثوب"" : إصلاح فتقه. 2.""شيء رتق"" : مسدود، ملحم. الأنبياء آية 30 أولم ير الذين كفروا أن السماوات والأرض كانتا رتقا ففتقناهما (قرآن)."
صلاح		صلح	"صلاح-صلاح [ص ل ح] (مص. صلح، صلح). 1.""عرف بالصلاح"" : بالاستقامة والسلامة من العيب. """
غرة		غرر	"(مص. غر). 1.""أخذه على حين غرة"" : ع"
استطلاع		طلع	"استطلاع-استطلاع [ط ل ع] (مص. استطلع). 1.""أنجز استطلاعا‎ حول سير معامل المدينة"" : تحقيقا، أي نقل معلومات وحقائق عنها. 2.""تحلق طائرة الاستطلاع فوق مكان الحادث"": طائرة الاستكشاف لمعرفة ما يجري. 3.""فيه حب الاستطلاع"" : له رغبة شديدة في معرفة كل شيء يدفعه، الفضول."
تعب		تعب	"(مص. تعب). ""يشعر بالتعب"" : بالعياء، بالعناء، بالمشقة. ""تعب كلها الحياة"" (المعري) ""تعب يذوب في غمضة العين ساعة النوم"" (مصطفى الرافعي)."
شط		شطط	"(مص. شط). ""على الشط"" : على شاطئ النهر أو البحر."
امتداد		مدد	"(مص. امتد). 1.""وقفنا نشاهد امتداد الأفق من فوق الجبل"" : انبساطه. 2.""امتداد الحبل من أقصاه إلى أقصاه"" : طوله. 3.""امتداد الحدود"" : تراميها. 4.""امتداد الفيضانات إلى القرى المجاورة"" : انتقالها، انتشارها."
تخرج		خرج	"تخرج-تخرج [خ ر ج] . (مص. تخرج). 1.""التخرج من المعهد"" : إنهاء الدراسة ب"
ستر		ستر	"ستر-ستر [س ت ر] (مص. ستر). 1. ""ستر الوجه"" : تغطيته. 2. ""ستر الصورة"" : إخفاؤها."
تنصت		نصت	"تنصت-تنصت [ن ص ت] (مص. تنصت). ""تجنب التنصت على الناس"" : التسمع."
تناسب		نسب	"تناسب-تناسب [ن س ب] (مص. تناسب). 1.""تناسب الألوان"" : تناسقها، انسجامها. 2.""تناسب القوم إلى أحسابهم"" : انتسابهم."
صنع		صنع	"صنع-صنع [ص ن ع] (مص. صنع). ""رجل صنع اليدين"": ماهر، حاذق في الصنعة."
فش		فشش	"(مص. فش). 1.""ولد فش"" : أحمق. 2."""
تراجع		رجع	"تراجع-تراجع [ر ج ع] . (مص. تراجع). ""يصعب عليك التراجع بعد كل هذه الخطوات التي قطعتها"" : أي العودة إلى الوراء ."
سقطة		سقط	سقطة-سقطة [س ق ط] (المرة من سقط)
زرع		زرع	"(مص. زرع). 1.""نبت الزرع"" : النبت المزروع الأخضر. 2.""الزرع والضرع"" : المزروعات والمواشي. 3. ""حان موسم الزرع"" : موسم الزراعة، أي ما يزرع من البذر من قمح وشعير وذرة. 4.""رزقه الله زرعا حسنا"" : ولدا حسنا."
استجابة		جوب	"استجابة-استجابة [ج وب] (مص. استجاب). ""كانت استجابته لنداء الوطن في مستوى وعيه الوطني"" : تلبيته..."
انطباع		طبع	"انطباع-انطباع [ط ب ع] (مص. انطبع). 1.""انطباع كتاب"": طبعه. 2.""خلف لديه انطباعا خاصا"" : إدراكا، إحساسا."
تورط		ورط	"تورط-تورط [و ر ط] (مص. تورط). ""أوقعه في تورط لا مخرج م"
تشكل		شكل	"تشكل-تشكل [ش ك ل] (مص. تشكل). 1.""تشكل الموضوع من عدة عناصر"" : تكونه، تألفه. 2.""تشكل الآراء"": انتظامها. 3.""تشكل المنظر"" : تصوره، تمثله. 4.""تشكل الفاكهة"" : بدء نضجها."
تسرب		سرب	"تسرب-تسرب [س ر ب] (مص. تسرب). 1.""انتبه الجيران إلى تسرب الماء من تحت الباب"" : انسيابه،"
أذون		أذن	Tn
إملاء		ملو	"(مص. أملى). ""لا يرتكب أخطاء في الإملاء"" : ما يملى من كلام ليكتب مباشرة."
ترقي		رقي	"ترق-ترق، الترقي [ر ق ي] (مص. ترقى). 1.""ترقي الموظف في وظيفته"" : حصوله على ترقية. 2.""ترقي السلم"" : رقيه درجة. 3.""الترقي في العلم"" : الارتقاء، الوصول إلى درجة عالية ."
إتمام		تمم	"إتمام-إتمام [ت م. م] (مص. أتم). 1.""إتمام العمل"" : إنجازه، إكماله. 2.""يحرص على إتمام الدرس في موعده"" : على إنهائه. 3.""إتمام القمر"" : اكتماله، وتمامه."
أمالي		ملو	Tn
حصل		حصل	"حصل-حصل [ح ص ل] (مص. حصل). 1.""حصل النخل"": البلح قبل أن يشتد، الطلع إذا اصفر. 2. ""حصل الكأس"" : حثالته. 3. ""قتل الحصل الفرس"" : تراب النبت. 4.""حب أسود يخالط حب القمح والشعير فينقى منه."
تأجج		أجج	"تأجج-تأجج [أ ج ج] (مص. تأجج) 1. ""تأجج النيران"": التهابها. 2. ""تأجج شعوره"" : اشتداد ألمه. 3. ""تأجج النهار "": اشتداد حره."
مقاومة		قوم	"(مص. قاوم). 1.""مقاومة العنف بالعنف"" : مواجهة... ""قرر مقاومة العناصر الفاسدة"". 2. ""المقاومة الشعبية"" : حركة شعبية مناضلة"
إطلاق		طلق	"إطلاق-إطلاق [ط ل ق] (مص. أطلق). 1.""استمر إطلاق المدافع عشر دقائق"" : قذف البارود بصوت مدو. 2.""ينتظر إطلاق سراح السجناء يوم العيد"" : تسريحهم، إخراجهم. 3.""لن أسافر إطلاقا هذا الشهر"" : أبدا، أيا كانت الأحوال والظروف. 4.""لم أر أحدا على الإطلاق"" : دون أي استثناء."
نكهة		نكه	"نكهة-نكهة [ن ك هـ] (المرة من نكه). ""نكهة الفم"" "
إحرام		حرم	إحرام-إحرام [ح ر م] (مص. أحرم) : دخول الحاج بالحج أو العمرة، وهو ما يفرض الامتناع عن لبس الثوب المخيط، وصيد الصيد، والنكاح والتطيب بالطيب.
طفولية		طفل	"طفولية-طفولية [ط ف ل] (مص. صناعي). ""مازالت تصرفاته طفولية"" : صفات الطفولة عند الكبار."
دور		دور	"(مص. دار). 1.""انتهى دوري"" : عملي، أي ما يختص بي. 2.""لادور لك في هذا العمل"" : لا شأن لك فيه. 3.""قام بدور مهم لفك النزاع بينهما"" : بقسط، بنصيب كبير. 4.""أنا بدوري ساهمت في العمل"" : من جهتي. 5.""شارك في الدور الأخير"" : في المباراة النهائية. 6.""أكمل ا"
تمرن		مرن	"تمرن-تمرن [م ر ن] (مص. تمرن). 1.""تمرن الجلد"" : تلينه. 2.""التمرن على الأعمال الصعبة"" : التدرب عليها."
اختصار		خصر	"اختصار-اختصار [خ ص ر] (مص. اختصر). 1.""تكلم باختصار"" : بإيجاز، ب"
تدفق		دفق	"تدفق-تدفق [د ف ق] (مص. تدفق). 1""انبهر أمام تدفق المياه من أعلى الجبل"" : غزارتها، سيلانها. 2.""تدفق البضائع"": نزولها بكثرة. ""تدفق رؤوس الأموال""."
وردة		ورد	"(اسم المرة). 1.""أهداها وردة"" : أي زهرة الورد. 2.""عشية وردة"" : إذا احمر أفقها عند غروب الشمس أو طلوعها."
إخطار		خطر	"إخطار-إخطار [خ ط ر] (مص. أخطر). ""وقع إخطاره بالحادث"": إعلامه، إبلاغه."
تذييل		ذيل	"تذييل-تذييل [ذ ي ل] (مص. ذيل). 1.""تذييل الفستان"" : وضع ذيل له. 2.""تذييل الثوب"" : تطويـله. 3.""تذييل الكتاب"" : إضافة ز"
صيغ		صوغ	Tn
تطابق		طبق	"تطابق-تطابق [ط ب ق] (مص. تطابق). 1.""تطابق الصورتين"" : تماثلهما، تساويهما. 2. ""لاحظ تطابقا في آرائهم"" : توافقا."
تقبل		قبل	"تقبل-تقبل [ق ب ل] (مص. تقبل). 1.""تقبل أمر"" : قبوله، التسليم به، الرضا به. 2.""تقبل الدعاء"" : الاستجابة له."
تجزئة		جزأ	"تجزئة-تجزئة [ج ز أ] (مص. جزأ). 1.""تمت تجزئة أرض في ملك الدو"
أسئلة		سأل	Tn
تكامل		كمل	"تكامل-تكامل [ك م ل] (مص. تكامل). 1.""تكامل العمل"": كونه كاملا وتاما. 2.""تكامل جهود الأفراد"" : تكميل بعضهم بعضا. 3.""التكامل الاقتصادي"" : جمع كل مكونات الاقتصاد ليكمل بعضها بعضا."
تطلب		طلب	"تطلب-تطلب [ط ل ب] (مص. تطلب). 1.""تطلب أمر ما"": الإلحاح في طلبه مرات وبتكلف. 2."" تطلب النجاح يفرض جهدا"" : اقتضاء، استلزام..."
دعاء		دعو	"(مص. دعا). ""رفع كفيه بالدعاء إلى الله"" : بالابتهال، بالتضرع، أي ما يتوسل به. ""إنه سميع الدعاء""."
عدالة		عدل	"عدالة-عدالة [ع د ل] (مص. عدل). 1.""قالت العدالة كلمتها في القضية المعروضة عليها"" : المحكمة وقضاتها. 2.""عدالة اجتماعية"" : العدل والإنصاف الاجتماعي بين الناس. ""العقلاء "
ترجمة		ترجمة	"ج: تراجم. (مص. ترجم). 1.""هذا الكتاب من ترجمة المترجم"" : نقل الكلام من لغة إلى أخرى. 2.""قدم ترجمة كاملة لحياة الكاتب"" : ذكر سيرته وحياته. 3.""ترجمة المعنى"" : تفسيره ."
فض		فضض	"فض-فض [ف ض ض] (مص. فض). 1.""فض ختم الرسالة"" : فتحه، فكه. 2.""فض قفل الباب"" : تكسيره. 3.""فض الجمع"" : تشتيته، تفريقه. 4.""فض مشكلة"" : حلها وحسمها."
تغازل		غزل	"تغازل-تغازل [غ ز ل] (مص. تغازل). ""في تغازله"
إجمال		جمل	"إجمال-إجمال [ج م ل] (مص. أجمل). 1.""بالإجمال كانت النتائج حسنة"" : بوجه عام، بشكل عام. ""على الإجمال"" ""بوجه الإجمال كانت الحفلة موفقة"". 2.""إجمالا لم يتخلف عن الحضور إلا القليل"" : عموما."
تولي		ولي	"تول-تول، التولي [و ل ي] (مص. تولى). 1. ""اتفقوا على توليه حكم البلاد"" : تقلده. 2. ""أظهر بغضبه توليه عنه"": إعراضه"
إطعام		طعم	"إطعام-إطعام [ط ع م] (مص. أطعم). ""إطعام المساكين والفقراء"" : تقديم الطعام إليهم."
غر		غرر	"(مص. غر). 1.""غر السيف"": حده. 2.""ترك السيل غرا في الأرض"" : شقا. 3.""طوى الثوب على غره"" : على كسر متثن فيه"
غراء		غرو	"غراء-غراء [غ ر و] (مص. غارى). ""غراء الصانع"" : مادة لزجة يلصق بها الورق أو الجلد."
جنون		جنن	"جنون-جنون [ج ن ن] (مص. جن، جن). 1.""أصيب بمس من الجنون"" : بآفة في عقله، زوال عقله.2.""لا شك أنه أصيب بجنون العظمة"" : الاعتقاد بأنه أعظم الناس، مما يولد عنده روح التعالي."
قبضة		قبض	"(المرة من قبض). 1.""قبضة السيف"" : مقبضه. 2.""صارت الوثيقة في قبضته"" : بين يديه. 3.""في يده قبضة من العجين"" : ملء الكف منها. 4.""ضربه بقبضة يده"" : بكف يد"
تدرج		درج	"تدرج-تدرج [د ر ج] (مص. تدرج). 1.""عرف الصيف تدرجا مفرطا في الحرارة"" : تصاعدا. 2.""التدرج في الوظيفة"": الترقي درجة درجة ."
تحبب		حبب	"تحبب-تحبب [ح ب ب] (مص. تحبب). ""أراد التحبب إليه"" : التودد إليه، إظهار المحبة."
تضخم		ضخم	"تضخم-تضخم [ض خ م] (مص. تضخم). 1.""شعر بتضخم في حنجرته"" : بتورم، بانتفاخ. 2.""العصر الحالي عصر التضخم المالي"" : الازدياد المفرط في الأوراق النقدية على حاجة المعاملات مما يؤدي حتما إلى ارتفاع الأسعار."
ضيف		ضيف	"(مص. ضاف). يكون للمفرد والجمع وللمؤنث والمذكر. ""نزل ضيفا عنده"" : النازل في ضيافته دعي أم لم يدع. ""هي ضيف عندنا"" ""هم ضيف"" ""ضيفة عندنا""الحجر آية 68 إن هؤلاء ضيفي فلا تفضحون . (قرآن)."
إرشاد		رشد	"إرشاد-إرشاد [ر ش د] (مص. أرشد). ""يلقي دروس الإرشاد"": الوعظ، التوجيه، الهداية."
غور		غور	"(مص. غار). 1.""يحب حياة الجبل بدل الغور"" : ما انحدر من الأرض وانخفض. 2.""اختفى في الغور"" : في الكهف. 3.""رماه في غور البئر"" : في قعر البئر. 4.""ماء غور"" : ماء عميق، غائر.الملك "
انتهاك		نهك	"(مص. انتهك). ""انتهاك المقدسات"" : التعدي عليها و"
توقف		وقف	"توقف-توقف [و ق ف] (مص. توقف). 1. ""أعلن العمال التوقف عن العمل"" : الإضراب، الامتناع عن"
تكتيب		كتب	"تكتيب-تكتيب [ك ت ب] (مص. كتب). ""تكتيب الولد"" : تعليمه الكتابة."
مداولة		دول	"(مص. داول). ""خرج القضاة للمداولة"" : للتشاور وتبادل الرأي. ""ستعلن النتائج بعد مداولة الأساتذة"" ""انتهى المؤتمر إلى نتائج إيجابية بعد جلسات ومداولات طويلة""."
تعامل		عمل	"تعامل-تعامل [ع م ل] (مص. تعامل). ""قامت علاقاتهم على أساس تعامل صادق"" : قيام علاقة عمل متبادلة بينهم."
إقامة		قوم	": (مص. أقام). 1.""غير محل إقامته"" : محل سكناه. 2.""لا بد من إقامة علاقات ودية مع الجيران"" : إثبات، ترسيخ. 3.""من تقاليد المجتمعات المحافظة على إقامة الشعائر"" : ممارستها. 4.""طوى بساط الإقامة"" : رحل."
تعلق		علق	"تعلق-تعلق [ع ل ق] (مص. تعلق). 1.""لم يكن تعلقه به عن اقتناع"" : تشبثه"
لمس		لمس	"لمس-لمس، ة [ل م س] (مص. لمس). ""حاسة اللمس"" : إحدى الحواس الخمس، وهي قوة في العصب تدرك بها الحرارة والبرودة والرطوبة واليبوسة عند لمس الأشياء والاتصال بها. ""اللمس يدرك الأمزجة والصلابة واللين والخشونة"". (ابن طفيل) ""أعمال متقنة وفيها تلك اللمسة من الذكاء والحسابية"". (ع. منيف)."
صلب		صلب	"صلب-صلب، ة [ص ل ب] (مص. صلب). 1.""صلب الرأي"" : شديده. ""إيمان صلب"" ""عقيدة صلبة"". 2.""تألموا لصلبه"" : أي إيثاق يديه ممدودتين ورجليه مشدودتين."
إزعاج		زعج	"إزعاج-إزعاج [ز ع ج] (مص. أزعج). ""لا تحاول إزعاجه وقت العمل"" : إقلاقه، مضايقته. ""دون إزعاج من فضلك""."
تروي		روي	"ترو-ترو، التروي [ر و ي] (مص. تروى). 1.""عليك بالتروي قبل اتخاذ القرار"" : التفكير مليا. 2.""رغب في التروي من الساقية"" : الارتواء، الشرب حتى إطفاء الظمإ."
لوعة		لوع	"لوعة-لوعة [ل و ع] (المرة من لاع). ""في قلبه لوعة"" : حرقة الحزن والحب الشديد. ""به لوعة الحب"" ""رآى لوعتي فقبل رجائي"". (أ. أمين)."
تجانس		جنس	"تجانس-تجانس [ج ن س] (مص. تجانس). 1.""بينهما تجانس كبير"" : تشابه. 2.""تجانس الألوان"" : تقاربها، تلاؤمها. ""مع التجانس التآنس""."
استئصال		أصل	"استئصال-استئصال [أ ص ل] (مص. استأصل). ""استئصال شجرة"" : قلعها، اجتثاثها من جذرها."
إخفاء		خفي	"إخفاء-إخفاء [خ ف ي] (مص. أخفى). ""إخفاء العيوب"": التستر عليها، عدم إظهارها."
تحدي		حدي	"تحد-تحد، التحدي [ح د ي] (مص. تحدى). 1.""واجه خصمه بالتحدي"" : بدعوته إلى التباري. 2.""لم يكن أمامه إلا تحدي المخاطر"" : مواجهتها، مجابهتها ."
إبراز		برز	"إبراز-إبراز [ب ر ز] (مص. أبرز). ""طلب منه إبراز ما يخبئ"" : أ"
إبانة		بين	"إبانة-إبانة [ب ي ن] (مص. أبان). ""التزم بالإبانة عن آرائه وأفكاره وأهدافه"" : بإظهارها والكشف عنها، بإيضاحها وتوضيحها."
تسلق		سلق	"تسلق-تسلق [س ل ق] (مص. تسلق). 1.""تسلق الجبال"" : ارتقاؤها، اعتلاؤها. 2.""تسلق شج"
أفق		أفق	"(مص. أفق). ""الأفق من الطريق"" : وجهه."
فعال		فعل	"فعال-فعال [ف ع ل] (مص. فعال). ""يحمد على فعاله"" : على فعله الحميد الحسن. ""حسن فعال"" ""سوء فعال""."
ظرافة		ظرف	"ظرافة-ظرافة [ظ ر ف] (مص. ظرف). ""أظهر ظرافة"" : لطفا، رقة، حذقا، براعة."
